qty,price,day1,day2,day3,day4,day5,day6,day7,date
1,1.200,1,0,0,0,0,0,0,2022-08-22
3,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
3,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
4,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
3,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
4,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
3,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
4,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
3,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
3,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
4,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
3,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
4,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
7,1.200,1,0,0,0,0,0,0,2022-08-22
4,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
3,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
4,1.200,1,0,0,0,0,0,0,2022-08-22
3,1.200,1,0,0,0,0,0,0,2022-08-22
3,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
5,1.200,1,0,0,0,0,0,0,2022-08-22
5,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
4,1.200,1,0,0,0,0,0,0,2022-08-22
10,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
8,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
3,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
4,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
4,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
4,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
3,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
4,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
3,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,1,0,0,0,0,0,0,2022-08-22
4,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
1,1.200,1,0,0,0,0,0,0,2022-08-22
2,1.200,0,1,0,0,0,0,0,2022-08-23
4,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
3,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
3,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
3,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
3,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
3,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
3,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
3,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
3,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
3,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
4,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
4,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
3,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
4,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
3,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
5,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
4,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
3,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
3,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
3,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
5,1.200,0,1,0,0,0,0,0,2022-08-23
4,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
8,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
5,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
4,1.200,0,1,0,0,0,0,0,2022-08-23
3,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
3,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
4,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
3,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
6,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
3,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
4,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
2,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
1,1.200,0,1,0,0,0,0,0,2022-08-23
